Unnamed: 0,time,t1,t2,t3,t4,t5,t6,t7,t8,t9,Sun_EV
3280,5/17/2019 20:00,0,0,0,0,0,0,0,0,0,-65.5844211
3281,5/17/2019 21:00,0,0,0,0,0,0,0,0,0,-120.7473336
3282,5/17/2019 22:00,0,0,0,0,0,0,0,0,0,-164.8796019
3283,5/17/2019 23:00,0,0,0,0,0,0,0,0,0,-193.5857107
3284,5/18/2019 0:00,0,0,0,0,0,0,0,0,0,-202.8555141
3285,5/18/2019 1:00,0,0,0,0,0,0,0,0,0,-191.134335
3286,5/18/2019 2:00,0,0,0,0,0,0,0,0,0,-160.3643464
3287,5/18/2019 3:00,0,0,0,0,0,0,0,0,0,-114.7034566
3288,5/18/2019 4:00,0,0,0,0,0,0,0,0,0,-58.48747493
3289,5/18/2019 5:00,0.428571429,0.283333333,0.461538462,0.5,0.6,0.645,0.461538462,1.2,0.461538462,4.826902774
3290,5/18/2019 6:00,2.785714286,1.3,3,3.25,3.9,3.3575,3,6.4,3,72.74763029
3291,5/18/2019 7:00,5.261904762,2.393333333,5.512820513,5.722222222,9.633333333,3.856666667,5.512820513,10.83333333,5.512820513,143.4567016
3292,5/18/2019 8:00,7.166666667,5.72,6,8.333333333,14.83333333,11.29666667,6,8.833333333,6,215.4379965
3293,5/18/2019 9:00,9.166666667,8.07,8,14.16666667,25.66666667,17.31333333,9,23.66666667,7.666666667,286.9760062
3294,5/18/2019 10:00,10,12.14666667,13,17.33333333,85.66666667,27.59904762,25.83333333,33.66666667,16.66666667,355.0191379
3295,5/18/2019 11:00,11,10.61666667,20,23,77,31.50095238,38.5,32.33333333,42.83333333,411.3680173
3296,5/18/2019 12:00,19,14.30333333,30.83333333,32,67,27.21333333,28,36,48.91666667,434.2181924
3297,5/18/2019 13:00,24.33333333,10.41833333,19.66666667,24.83333333,63,27.69,37.5,32.33333333,97.56481481,406.2285057
3298,5/18/2019 14:00,17.33333333,11.79666667,14.66666667,17.66666667,52.33333333,23.08894737,37,28.5,101.6666667,347.8368465
3299,5/18/2019 15:00,10.83333333,8.64,8.833333333,9.166666667,46,19.81105263,26.66666667,37,81.66666667,279.1886567
3300,5/18/2019 16:00,6.666666667,10.65,6,6,44.66666667,16.26166667,16.33333333,29,61.66666667,207.5408582
3301,5/18/2019 17:00,5.722222222,3.946666667,6,6,20.5,10.61833333,11.66666667,21.5,41.66666667,135.6929807
3302,5/18/2019 18:00,3.25,2.233333333,4.296296296,4.296296296,10.58333333,4.791666667,5.916666667,9.633333333,21.66666667,65.30631721
3303,5/18/2019 19:00,0.5,0.267777778,0.666666667,0.666666667,1.5,0.881111111,1.5,2.4,3.333333333,-2.084847059
3304,5/18/2019 20:00,0,0,0,0,0,0,0,0,0,-64.59976998
3305,5/18/2019 21:00,0,0,0,0,0,0,0,0,0,-119.6476241
3306,5/18/2019 22:00,0,0,0,0,0,0,0,0,0,-163.6638183
3307,5/18/2019 23:00,0,0,0,0,0,0,0,0,0,-192.2826063
3308,5/19/2019 0:00,0,0,0,0,0,0,0,0,0,-201.529863
3309,5/19/2019 1:00,0,0,0,0,0,0,0,0,0,-189.8655005
3310,5/19/2019 2:00,0,0,0,0,0,0,0,0,0,-159.2092533
3311,5/19/2019 3:00,0,0,0,0,0,0,0,0,0,-113.6812375
3312,5/19/2019 4:00,0,0,0,0,0,0,0,0,0,-57.58990004
3313,5/19/2019 5:00,0.857142857,0.48,1.5,0.857142857,1,0.72,2.4,2,0.333333333,5.620701522
3314,5/19/2019 6:00,5.095238095,1.756666667,10.25,5.095238095,8.611111111,4.165,9.966666667,6.266666667,2.166666667,73.46314498
3315,5/19/2019 7:00,9,3.296666667,16.5,6,22.33333333,8.706666667,11,20.83333333,4.166666667,144.1225371
3316,5/19/2019 8:00,10.33333333,3.53,29.66666667,13.33333333,39.11111111,13.91777778,22.33333333,31.16666667,16.48148148,216.0892776
3317,5/19/2019 9:00,15,9.636666667,35,13.66666667,61.38888889,17.28333333,42.33333333,38.66666667,34.83333333,287.6639363
3318,5/19/2019 10:00,24,8.975,26,12.83333333,93.66666667,21.19555556,25.33333333,42.66666667,26,355.8318128
3319,5/19/2019 11:00,14.33333333,5.92,26.33333333,18.5,81.33333333,16.73833333,24,54.33333333,34.33333333,412.4440577
3320,5/19/2019 12:00,16.66666667,11.6425,35,36.33333333,79.5,17.74333333,40.33333333,35.66666667,30.83333333,435.5072985
3321,5/19/2019 13:00,11.66666667,9.694166667,17,23,76.33333333,24.4,29.33333333,40.33333333,55.16666667,407.3275893
3322,5/19/2019 14:00,6,5.39,16,28.33333333,52.33333333,21.585,30,35,56,348.7081928
3323,5/19/2019 15:00,6,5.32,15.66666667,15.5,54.33333333,17.82166667,21.83333333,26.66666667,16.66666667,279.9534893
3324,5/19/2019 16:00,6,3.815,6,7,29.83333333,12.77,7.666666667,11.33333333,9,208.2765035
3325,5/19/2019 17:00,6,1.551666667,6,4.977777778,15.5,5.996666667,6.833333333,6,6,136.4453289
3326,5/19/2019 18:00,5.444444444,0.8,4.708333333,2.6,8.259259259,2.46,4.296296296,5.095238095,5.444444444,66.10711818
3327,5/19/2019 19:00,1,0.222222222,0.75,0.4,1.333333333,0.721666667,0.666666667,0.857142857,1,-1.210082736
3328,5/19/2019 20:00,0,0,0,0,0,0,0,0,0,-63.62941786
3329,5/19/2019 21:00,0,0,0,0,0,0,0,0,0,-118.5664671
3330,5/19/2019 22:00,0,0,0,0,0,0,0,0,0,-162.4718384
3331,5/19/2019 23:00,0,0,0,0,0,0,0,0,0,-191.0087314
3332,5/20/2019 0:00,0,0,0,0,0,0,0,0,0,-200.2375783
3333,5/20/2019 1:00,0,0,0,0,0,0,0,0,0,-188.6318062
3334,5/20/2019 2:00,0,0,0,0,0,0,0,0,0,-158.0890087
3335,5/20/2019 3:00,0,0,0,0,0,0,0,0,0,-112.6925847
3336,5/20/2019 4:00,0,0,0,0,0,0,0,0,0,-56.72447814
3337,5/20/2019 5:00,1,0.075,0.857142857,1,0.6,0.704242424,1.666666667,0.833333333,1.428571429,6.383462682
3338,5/20/2019 6:00,5.444444444,1.3625,5.095238095,5.777777778,3.9,5.440909091,5.777777778,3.75,6.982142857,74.14824702
3339,5/20/2019 7:00,7.5,4.403333333,6.666666667,10,15.3,9.851515152,6.666666667,5.888888889,20.4375,144.757956
3340,5/20/2019 8:00,10.33333333,7.153333333,10.66666667,18,37.83333333,13.86555556,16.83333333,11,36.1875,216.7093126
3341,5/20/2019 9:00,24.66666667,8.613333333,13,15,57.66666667,17.92457778,23.66666667,22,31.43181818,288.3186429
3342,5/20/2019 10:00,29.33333333,12.92666667,27.33333333,21.66666667,66.5,17.7924,32,43,30.95454545,356.607918
3343,5/20/2019 11:00,20.66666667,16.81,34.33333333,24.33333333,76.33333333,16.77,50.33333333,72.83333333,32.59090909,413.4811486
3344,5/20/2019 12:00,17,20.93,33,27,83.61111111,15.7476,53.33333333,58,34.22727273,436.7634691
3345,5/20/2019 13:00,40.33333333,20.43666667,49.5,67.5,65.30555556,14.7252,64.83333333,72.66666667,37.37878788,408.4033182
3346,5/20/2019 14:00,67.33333333,18.39,75.66666667,68.55555556,80.75,13.7028,72.88888889,76,51.20833333,349.5639528
3347,5/20/2019 15:00,62.22222222,16.20666667,58,64.77777778,67.5,12.6804,68.91111111,64.77777778,60.54166667,280.7072624
3348,5/20/2019 16:00,44.77777778,9.386666667,45.33333333,48,52.16666667,11.658,54.53333333,39.22222222,53.91666667,209.0031036
3349,5/20/2019 17:00,23.16666667,6.536666667,26.66666667,29.33333333,30,10.1268,35.66666667,18,37.41666667,137.1889896
3350,5/20/2019 18:00,10.05555556,3.803333333,9.25,10.73333333,10.33333333,3.686666667,13.25,5.733333333,14.48333333,66.89834851
3351,5/20/2019 19:00,2,0.36,1.5,1.2,3,1.073333333,1.5,1.2,1.2,-0.346884448
3352,5/20/2019 20:00,0,0,0,0,0,0,0,0,0,-62.67376263
3353,5/20/2019 21:00,0,0,0,0,0,0,0,0,0,-117.5043087
3354,5/20/2019 22:00,0,0,0,0,0,0,0,0,0,-161.3041213
3355,5/20/2019 23:00,0,0,0,0,0,0,0,0,0,-189.7645186
3356,5/21/2019 0:00,0,0,0,0,0,0,0,0,0,-198.9790475
3357,5/21/2019 1:00,0,0,0,0,0,0,0,0,0,-187.4336039
3358,5/21/2019 2:00,0,0,0,0,0,0,0,0,0,-157.0039356
3359,5/21/2019 3:00,0,0,0,0,0,0,0,0,0,-111.7377836
3360,5/21/2019 4:00,0,0,0,0,0,0,0,0,0,-55.8914434
3361,5/21/2019 5:00,1.2,0.386666667,1.2,1.2,2.4,0.765,1.428571429,2,2.941176471,7.115013284
3362,5/21/2019 6:00,6.066666667,1.666666667,6.733333333,8.066666667,11.13333333,4.0075,5.523809524,7.266666667,13.23529412,74.80282954
3363,5/21/2019 7:00,22,4.62,23.33333333,28,34.83333333,7.154848485,10,24.33333333,23.82352941,145.3629187
3364,5/21/2019 8:00,43.33333333,8.41,44.11111111,49,39.38095238,7.315909091,31.33333333,46,39.8627451,217.2981238
3365,5/21/2019 9:00,61,13.02333333,60.55555556,63,60.78571429,7.397727273,54,64.33333333,39.52941176,288.9401898
3366,5/21/2019 10:00,73.33333333,16.64,74,74.88888889,72.85555556,7.479545455,73,76,35.29411765,357.3474763
3367,5/21/2019 11:00,81,18.98666667,82,81.44444444,75.4,7.561363636,78.83333333,83.66666667,42.54901961,414.4790449
3368,5/21/2019 12:00,84,19.61,83.88888889,81.33333333,78.24444444,7.643181818,80.22222222,79.33333333,106.4166667,437.9863307
3369,5/21/2019 13:00,81.88888889,19.40666667,81,77.55555556,81.60606061,7.725,67.44444444,43,81.49358974,409.4556617
3370,5/21/2019 14:00,71.44444444,20.65666667,69.77777778,71.44444444,73.36363636,7.806818182,76.66666667,69,81.46153846,350.4041915
3371,5/21/2019 15:00,59.33333333,17.97333333,58.66666667,61.11111111,63.41125541,7.888636364,64.33333333,64.11111111,77.79487179,281.449974
3372,5/21/2019 16:00,41.66666667,14.555,43.33333333,44.68888889,53.14285714,7.970454545,48,43.66666667,57.75,209.7205642
3373,5/21/2019 17:00,18.33333333,9.73,24.66666667,23.86666667,40.47619048,8.052272727,29.16666667,18.22222222,31.26515152,137.9237779
3374,5/21/2019 18:00,10.06666667,4.211666667,8.4,9.833333333,13.88888889,4.950575758,8.233333333,5.916666667,14.18181818,67.67973791
3375,5/21/2019 19:00,1.2,0.418333333,1.2,1.888888889,3.333333333,0.86,1.2,1.5,2.181818182,0.504399266
3376,5/21/2019 20:00,0,0,0,0,0,0,0,0,0,-61.73321928
3377,5/21/2019 21:00,0,0,0,0,0,0,0,0,0,-116.4616084
3378,5/21/2019 22:00,0,0,0,0,0,0,0,0,0,-160.1611348
3379,5/21/2019 23:00,0,0,0,0,0,0,0,0,0,-188.5504048
3380,5/22/2019 0:00,0,0,0,0,0,0,0,0,0,-197.7546581
3381,5/22/2019 1:00,0,0,0,0,0,0,0,0,0,-186.2712393
3382,5/22/2019 2:00,0,0,0,0,0,0,0,0,0,-155.954345
3383,5/22/2019 3:00,0,0,0,0,0,0,0,0,0,-110.8171032
3384,5/22/2019 4:00,0,0,0,0,0,0,0,0,0,-55.09100994
3385,5/22/2019 5:00,1.2,0.38,1.2,1.5,1.2,0.765,2,2,2,7.815202868
3386,5/22/2019 6:00,6.733333333,1.146666667,6.733333333,12.75,7.733333333,4.140833333,5.933333333,8.766666667,6.6,75.42681
3387,5/22/2019 7:00,22.33333333,3.533333333,23.66666667,29,32.66666667,6.586161616,11,25.66666667,18.83333333,145.937411
3388,5/22/2019 8:00,43,7.79,44.33333333,49.33333333,39,6.731363636,30.33333333,46,39,217.8557611
3389,5/22/2019 9:00,60.66666667,12.33,61.44444444,62.77777778,55.91666667,6.824090909,54.33333333,63.33333333,46.6,289.528671
3390,5/22/2019 10:00,71.44444444,15.93666667,71.88888889,73.55555556,65.75,6.916818182,69.66666667,75,57.3,358.0505445
3391,5/22/2019 11:00,78.66666667,18.33,80,79,76.66666667,7.009545455,80.66666667,83.66666667,68.1,415.4375294
3392,5/22/2019 12:00,83.55555556,19.63333333,81.22222222,80,77.55555556,7.102272727,82,83.66666667,82.06666667,439.1755046
3393,5/22/2019 13:00,79,19.79333333,78.11111111,76.88888889,74.51111111,7.195,80.33333333,80.33333333,90.84561404,410.4845698
3394,5/22/2019 14:00,71,19.12333333,68,69.11111111,71.93333333,7.287727273,78.66666667,72.66666667,72.47368421,351.2289471
3395,5/22/2019 15:00,56.2,17.49333333,56.33333333,59.55555556,62.62222222,7.380454545,66.66666667,57.66666667,63,282.181594
3396,5/22/2019 16:00,39.63333333,12.91,41.66666667,43.11111111,45.2,7.473181818,49,41,53.52631579,210.4287628
3397,5/22/2019 17:00,28,9.673333333,24,23.33333333,26.28888889,7.565909091,30,15.66666667,31.42105263,138.649482
3398,5/22/2019 18:00,8,3.84,8.25,7.733333333,15.22222222,4.381363636,8.566666667,5.095238095,9.083333333,68.45099176
3399,5/22/2019 19:00,1.888888889,0.643333333,1.5,1.2,2.583333333,1.033333333,1.2,0.857142857,1.5,1.343398345
3400,5/22/2019 20:00,0,0,0,0,0,0,0,0,0,-60.80822077
3401,5/22/2019 21:00,0,0,0,0,0,0,0,0,0,-115.438839
3402,5/22/2019 22:00,0,0,0,0,0,0,0,0,0,-159.0433557
3403,5/22/2019 23:00,0,0,0,0,0,0,0,0,0,-187.3668307
3404,5/23/2019 0:00,0,0,0,0,0,0,0,0,0,-196.5647958
3405,5/23/2019 1:00,0,0,0,0,0,0,0,0,0,-185.1450506
3406,5/23/2019 2:00,0,0,0,0,0,0,0,0,0,-154.9405346
3407,5/23/2019 3:00,0,0,0,0,0,0,0,0,0,-109.9307938
3408,5/23/2019 4:00,0,0,0,0,0,0,0,0,0,-54.32336972
3409,5/23/2019 5:00,1.2,0.383333333,1.5,1.5,2.4,0.825,2,1.666666667,2.857142857,8.483905593
3410,5/23/2019 6:00,6.733333333,1.2,6.583333333,9.916666667,11.13333333,4.545833333,7.766666667,7.277777778,8.880952381,76.02013224
3411,5/23/2019 7:00,19.66666667,3.643333333,22.27777778,22.33333333,27.16666667,7.990833333,16.83333333,21.88888889,16.5,146.4814467
3412,5/23/2019 8:00,38.33333333,7.926666667,40.30555556,42,50.33333333,8.17125,29.66666667,41.44444444,35.66666667,218.382304
3413,5/23/2019 9:00,55,12.01666667,56.41666667,58.33333333,52.51515152,8.30625,50,49.53333333,54.94444444,290.084212
3414,5/23/2019 10:00,68,15.45,68.83333333,69.66666667,61.92929293,8.44125,65.66666667,38.46666667,89.18055556,358.7172151
3415,5/23/2019 11:00,76,17.87333333,76,76.66666667,72.15555556,8.57625,78,75.66666667,85.20833333,416.3564163
3416,5/23/2019 12:00,76,19.16333333,78,79,79.20952381,8.71125,78,82,119.3333333,440.3306086
3417,5/23/2019 13:00,76.66666667,19.6,75,75.33333333,80.35714286,8.84625,78.66666667,79,87,411.489973
3418,5/23/2019 14:00,67.33333333,18.99,68.66666667,69.66666667,67.66666667,8.98125,71.22222222,72.33333333,84.5,352.0382311
3419,5/23/2019 15:00,54,17.22666667,57,59,59.42857143,9.11625,64.77777778,58.33333333,71.33333333,282.9020633
3420,5/23/2019 16:00,36.66666667,13.65666667,43,44.77777778,43.4047619,9.25125,49,43,51.27777778,211.1275492
3421,5/23/2019 17:00,19.33333333,9.163333333,24.88888889,25.22222222,28.83333333,8.927916667,28.33333333,20.33333333,30.11111111,139.3658644
3422,5/23/2019 18:00,9.666666667,4.406666667,9.444444444,8.916666667,13.66666667,3.78,7.916666667,5.916666667,13.02777778,69.21179166
3423,5/23/2019 19:00,2.666666667,0.603333333,1.888888889,1.5,3.555555556,1.095833333,1.5,1.5,1.5,2.169722106
3424,5/23/2019 20:00,0,0,0,0,0,0,0,0,0,-59.8992167
3425,5/23/2019 21:00,0,0,0,0,0,0,0,0,0,-114.4364855
3426,5/23/2019 22:00,0,0,0,0,0,0,0,0,0,-157.9512675
3427,5/23/2019 23:00,0,0,0,0,0,0,0,0,0,-186.2142389
3428,5/24/2019 0:00,0,0,0,0,0,0,0,0,0,-195.409843
3429,5/24/2019 1:00,0,0,0,0,0,0,0,0,0,-184.0553663
3430,5/24/2019 2:00,0,0,0,0,0,0,0,0,0,-153.9627862
3431,5/24/2019 3:00,0,0,0,0,0,0,0,0,0,-109.0790852
3432,5/24/2019 4:00,0,0,0,0,0,0,0,0,0,-53.58869092
3433,5/24/2019 5:00,1.5,0.393333333,1.2,1.5,2.4,0.804,2,2,3.043478261,9.121021684
3434,5/24/2019 6:00,6.916666667,1.263333333,6.066666667,8.583333333,13.3,4.260745098,5.933333333,8.1,13.69565217,76.58276771
3435,5/24/2019 7:00,20,3.75,24.16666667,23.33333333,23.83333333,5.410588235,12.66666667,22.66666667,24.65217391,146.9950683
3436,5/24/2019 8:00,37,7.91,37.33333333,40.44444444,41.83333333,5.664705882,31.05555556,41.55555556,35.60869565,218.8778619
3437,5/24/2019 9:00,51.66666667,12.01,52.66666667,53.88888889,46.125,5.918823529,49.94444444,57.44444444,50.00966184,290.6069711
3438,5/24/2019 10:00,64.5,15.25333333,65.33333333,65.66666667,58.70833333,6.172941176,66.83333333,69.66666667,68.55555556,359.3476178
3439,5/24/2019 11:00,71.83333333,17.36,72,71,91.16666667,6.427058824,69.66666667,74.66666667,86.66666667,417.2355533
3440,5/24/2019 12:00,73,18.4,74.66666667,73.66666667,74,6.681176471,77.88888889,75.33333333,72.16666667,441.4512589
3441,5/24/2019 13:00,70,18.50333333,70.88888889,72,71.88888889,6.935294118,75.11111111,70.88888889,78.74074074,412.4717822
3442,5/24/2019 14:00,62.33333333,17.63333333,62.66666667,64,65,7.189411765,72,66.77777778,85.33333333,352.8320287
3443,5/24/2019 15:00,50.5,16.13,52.11111111,53.33333333,53,7.443529412,60.33333333,55.33333333,78.09259259,283.6112951
3444,5/24/2019 16:00,34.5,13.13333333,38,38.88888889,48.77777778,7.697647059,41.66666667,40.66666667,50.66666667,211.8167463
3445,5/24/2019 17:00,16.16666667,8.62,21.66666667,22.77777778,31,7.951764706,26.33333333,18.33333333,27.83333333,140.0726625
3446,5/24/2019 18:00,6.916666667,3.64,11.58333333,7.066666667,15.26666667,5.164313725,7.916666667,5.777777778,7.333333333,69.96179718
3447,5/24/2019 19:00,1.5,0.426666667,1.5,1.2,2,1.086666667,1.5,1.666666667,1.888888889,2.982961176
3448,5/24/2019 20:00,0,0,0,0,0,0,0,0,0,-59.00667128
3449,5/24/2019 21:00,0,0,0,0,0,0,0,0,0,-113.4550425
3450,5/24/2019 22:00,0,0,0,0,0,0,0,0,0,-156.8853584
3451,5/24/2019 23:00,0,0,0,0,0,0,0,0,0,-185.0930713
3452,5/25/2019 0:00,0,0,0,0,0,0,0,0,0,-194.2901761
3453,5/25/2019 1:00,0,0,0,0,0,0,0,0,0,-183.0025034
3454,5/25/2019 2:00,0,0,0,0,0,0,0,0,0,-153.0213647
3455,5/25/2019 3:00,0,0,0,0,0,0,0,0,0,-108.2621859
3456,5/25/2019 4:00,0,0,0,0,0,0,0,0,0,-52.88711731
3457,5/25/2019 5:00,1.2,0.4,1.5,1.5,3,0.125316456,2.416666667,2.416666667,4.117647059,9.726477739
3458,5/25/2019 6:00,7.733333333,1.953333333,6.25,10.13888889,12.83333333,0.563924051,6.666666667,8.833333333,18.52941176,77.1147156
3459,5/25/2019 7:00,17,4.286666667,22,29.77777778,23.66666667,1.015063291,15.33333333,29.83333333,33.35294118,147.4783473
3460,5/25/2019 8:00,27.66666667,6.546666667,35,34.16666667,33.83333333,1.466202532,28,26.33333333,48.17647059,219.3425743
3461,5/25/2019 9:00,54.83333333,9.553333333,43.66666667,59.5,52,1.917341772,66,54.11111111,63,291.0971386
3462,5/25/2019 10:00,67.83333333,11.48,48.33333333,66.66666667,103.8333333,2.368481013,74.83333333,62.22222222,77.35294118,359.9419187
3463,5/25/2019 11:00,59.66666667,13.06,54.66666667,68.16666667,76.66666667,2.819620253,78.66666667,72.33333333,82.66666667,418.0748238
3464,5/25/2019 12:00,65,13.14,57.5,84.83333333,114.3333333,3.270759494,81.5,62.33333333,83.66666667,442.5370726
3465,5/25/2019 13:00,66,9.473333333,76.33333333,89.83333333,103.6666667,3.721898734,65.83333333,50.33333333,57,413.4298903
3466,5/25/2019 14:00,65,12.82666667,55.66666667,66.83333333,55.5,4.173037975,58,48.33333333,53.4047619,353.6102998
3467,5/25/2019 15:00,46,11.23333333,47.66666667,35,68.66666667,4.624177215,61.33333333,50.83333333,58.42857143,284.3091764
3468,5/25/2019 16:00,37,8.4,24,35.5,53.66666667,5.075316456,35.33333333,32.66666667,36.61111111,212.496152
3469,5/25/2019 17:00,11.66666667,4.866666667,9.333333333,14.83333333,27.66666667,5.526455696,24.66666667,18,25.55555556,140.7695911
3470,5/25/2019 18:00,6.066666667,2.31,6,6.666666667,10.36666667,5.208227848,6.333333333,6.333333333,7.916666667,70.70064796
3471,5/25/2019 19:00,1.2,0.725,1.888888889,1.888888889,4,1.35,2.333333333,2.888888889,1.5,3.782689735
3472,5/25/2019 20:00,0,0,0,0,0,0,0,0,0,-58.13106095
3473,5/25/2019 21:00,0,0,0,0,0,0,0,0,0,-112.4950122
3474,5/25/2019 22:00,0,0,0,0,0,0,0,0,0,-155.846119
3475,5/25/2019 23:00,0,0,0,0,0,0,0,0,0,-184.0037676
3476,5/26/2019 0:00,0,0,0,0,0,0,0,0,0,-193.2061645
3477,5/26/2019 1:00,0,0,0,0,0,0,0,0,0,-181.9867668
3478,5/26/2019 2:00,0,0,0,0,0,0,0,0,0,-152.1165177
3479,5/26/2019 3:00,0,0,0,0,0,0,0,0,0,-107.4802831
3480,5/26/2019 4:00,0,0,0,0,0,0,0,0,0,-52.2187686
3481,5/26/2019 5:00,1.2,0.383333333,2,1.5,1.5,1.086666667,2.416666667,2.416666667,3.333333333,10.30022613
3482,5/26/2019 6:00,5.9,1.526666667,10.43333333,7.166666667,16.91666667,4.191530055,7.5,7.333333333,15,77.61600193
3483,5/26/2019 7:00,19,3.676666667,22.33333333,22.13888889,36.16666667,5.723114754,15,25.33333333,27,147.9313827
3484,5/26/2019 8:00,35.66666667,7.55,39.77777778,41.44444444,39.03333333,7.133606557,29.33333333,43.5,39,219.7766095
3485,5/26/2019 9:00,49.66666667,11.69,56.22222222,51.88888889,48.13333333,8.544098361,49,59.41666667,49.74074074,291.554936
3486,5/26/2019 10:00,69.11111111,15.00666667,69.33333333,68.77777778,80.66666667,9.954590164,63,69.91666667,53.66666667,360.5003201
3487,5/26/2019 11:00,74.88888889,17.05,77.33333333,76,125.1111111,11.36508197,71,74.66666667,74.14814815,418.8741472
3488,5/26/2019 12:00,74.66666667,17.98333333,78,79.33333333,110.3888889,12.77557377,76.66666667,77.38888889,76.25925926,443.5876689
3489,5/26/2019 13:00,65.33333333,17.31,76,73,105,14.18606557,76.88888889,73.27777778,70.66666667,414.3641727
3490,5/26/2019 14:00,42.66666667,16.84666667,66,64.88888889,65.33333333,15.59655738,75.44444444,60.16666667,62.66666667,354.3729805
3491,5/26/2019 15:00,24.33333333,13.65333333,53.11111111,57.77777778,61.33333333,17.00704918,61.33333333,46,54.66666667,284.9955696
3492,5/26/2019 16:00,17.83333333,13.18,31.55555556,41.83333333,46.66666667,17.16873224,41,29.66666667,46.66666667,213.1655414
3493,5/26/2019 17:00,9.722222222,7.556666667,14.66666667,20.83333333,15.83333333,12.138,22.66666667,20.05555556,26.74074074,141.4563442
3494,5/26/2019 18:00,6.361111111,3.313333333,6.583333333,7.833333333,12.2,6.457333333,6.583333333,8.711111111,9.266666667,71.42796586
3495,5/26/2019 19:00,1.5,0.54,1.5,2.416666667,4,1.36,1.5,2,1.955555556,4.568467708
3496,5/26/2019 20:00,0,0,0,0,0,0,0,0,0,-57.27287224
3497,5/26/2019 21:00,0,0,0,0,0,0,0,0,0,-111.5569021
3498,5/26/2019 22:00,0,0,0,0,0,0,0,0,0,-154.8340404
3499,5/26/2019 23:00,0,0,0,0,0,0,0,0,0,-182.9467636
3500,5/27/2019 0:00,0,0,0,0,0,0,0,0,0,-192.1581694
3501,5/27/2019 1:00,0,0,0,0,0,0,0,0,0,-181.0084481
3502,5/27/2019 2:00,0,0,0,0,0,0,0,0,0,-151.2484753
3503,5/27/2019 3:00,0,0,0,0,0,0,0,0,0,-106.7335428
3504,5/27/2019 4:00,0,0,0,0,0,0,0,0,0,-51.58374098
3505,5/27/2019 5:00,0.375,0.336666667,0.909090909,0.6,1.2,0.83,1.25,1.25,0.714285714,10.84224428
3506,5/27/2019 6:00,2.4375,0.686666667,4.090909091,3.9,7.8,2.993333333,5.208333333,5.208333333,3.214285714,78.08667867
3507,5/27/2019 7:00,4.6875,0.913333333,5.96969697,6.633333333,8.933333333,4.076666667,6,6,5.547619048,148.3543002
3508,5/27/2019 8:00,5.979166667,1.28,7.5,9.5,13.66666667,4.113333333,6.909090909,6.333333333,6,220.1801633
3509,5/27/2019 9:00,6,2.463333333,12.33333333,7.833333333,16.83333333,6.236666667,15,12,8.631578947,291.9806143
3510,5/27/2019 10:00,7,2.38,17.5,13.16666667,26.5,6.88,15.42424242,13.66666667,32.05263158,361.0230588
3511,5/27/2019 11:00,7,2.793333333,13,15.83333333,28.66666667,8.503333333,7.166666667,9.666666667,60.47368421,419.6334794
3512,5/27/2019 12:00,7,3.003333333,11.16666667,17.33333333,16,10.90333333,8,11.33333333,72.84210526,444.6026701
3513,5/27/2019 13:00,7.333333333,2.636666667,22.66666667,26.66666667,14.33333333,6.74,9.888888889,8,19,415.2744876
3514,5/27/2019 14:00,8.666666667,2.063333333,19.33333333,13,10,5.253333333,6.111111111,10.33333333,12.53333333,355.1199837
3515,5/27/2019 15:00,6,1.026666667,11.16666667,16.33333333,7.5,5.22,6,6.666666667,12.46666667,285.6703138
3516,5/27/2019 16:00,6,1.15,6.833333333,12.66666667,6,6.26,6,6,6,213.8246676
3517,5/27/2019 17:00,6,0.746666667,6,6,6,3.806666667,6,6,6,142.1325969
3518,5/27/2019 18:00,4.466666667,0.573333333,5.095238095,6,5.208333333,2.783333333,5.916666667,6,5.733333333,72.14335662
3519,5/27/2019 19:00,1,0.226666667,0.857142857,2.888888889,1.25,0.769166667,1.5,2.888888889,1.2,5.339842517
3520,5/27/2019 20:00,0,0,0,0,0,0,0,0,0,-56.43260002
3521,5/27/2019 21:00,0,0,0,0,0,0,0,0,0,-110.6412233
3522,5/27/2019 22:00,0,0,0,0,0,0,0,0,0,-153.849613
3523,5/27/2019 23:00,0,0,0,0,0,0,0,0,0,-181.92249
3524,5/28/2019 0:00,0,0,0,0,0,0,0,0,0,-191.1465429
3525,5/28/2019 1:00,0,0,0,0,0,0,0,0,0,-180.0678258
3526,5/28/2019 2:00,0,0,0,0,0,0,0,0,0,-150.4174496
3527,5/28/2019 3:00,0,0,0,0,0,0,0,0,0,-106.02211
3528,5/28/2019 4:00,0,0,0,0,0,0,0,0,0,-50.98210717
3529,5/28/2019 5:00,1.5,0.41,2,3,3,1.285714286,2,2,2.416666667,11.35253434
3530,5/28/2019 6:00,7.916666667,1.533333333,8.6,11.83333333,12.16666667,5.257523099,7.933333333,8.933333333,10.33333333,78.52682332
3531,5/28/2019 7:00,17.33333333,4.32,16.33333333,26.83333333,26.33333333,6.908955224,15,20.16666667,25.66666667,148.7472516
3532,5/28/2019 8:00,38.66666667,8.083333333,36,46,47.33333333,7.027164179,27,27.33333333,34,220.5534584
3533,5/28/2019 9:00,58.66666667,13.50333333,60.33333333,63.33333333,61.22222222,7.145373134,45.5,42.83333333,43.66666667,292.3744532
3534,5/28/2019 10:00,54,16.82,66.55555556,64,79.11111111,7.26358209,42.16666667,74.33333333,52.66666667,361.5104057
